1.260000 1.260000 316341.643175 0.521001 12991462.529466 1.096894 121748299999999992791040.000000 121748299999999992791040.000000 4.278556 -0.170024 0.185723 0.214645 -0.168804 0.190897 0.215753 7.968987 7.639164 37922.858280 0.150193 2 SN1 SN2 
1.260000 1.260000 10204.715404 0.052881 75270.507082 1.096894 403727800000000064.000000 403727800000000000.000000 4.201870 -0.173675 -1.339715 -0.805486 -0.178046 -1.329387 -0.825055 8.033676 7.701433 3175.024362 0.529153 2 SN1 SN2 
1.302533 1.107936 4.925532 0.975071 0.816117 1.045109 32.250398 0.925179 5.045331 0.132382 0.316843 0.067827 -17.254324 3.040144 -4.767381 10.591709 9.384321 203.770105 0.216857 6 MT1(2-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.260000 1.260000 108531.744217 0.063631 2610710.222891 1.096894 5141863000000000163840.000000 5141863000000000163840.000000 11.293310 0.008405 0.007603 0.002253 0.010395 0.013304 -0.001225 7.684488 7.014103 3542.334043 0.530591 3 MT1(6-1) SN1 SN2 
1.298749 1.107936 6.828819 0.516168 1.333314 1.043614 31320.833618 31284.000000 8.738130 -0.179789 -0.180296 0.161182 -1.358824 -1.502386 11.357199 10.234239 8.097079 129.249252 0.009388 7 MT1(2-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.329417 1.107936 1.340597 0.283122 0.115242 1.055655 133.837952 100.004400 7.887770 0.483417 -0.243051 0.305848 -4.169557 -4.950267 -2.820123 10.690752 8.480565 172.929000 0.682756 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.280819 1.107936 17.426682 0.660521 5.455820 1.036495 544802.536395 544759.300000 13.044200 0.041433 0.128708 -0.000003 -2.830319 3.938701 -0.450735 9.860576 7.031171 597.433020 0.805695 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.284775 1.107936 11.350918 0.702648 2.865663 1.038071 67640.414482 67598.490000 13.937690 -0.042224 0.150913 -0.112600 5.774230 0.256092 1.935299 10.259796 6.963959 112.343588 0.040378 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.260207 1.107936 2.379619 0.351318 0.276491 1.028235 945.839443 906.812900 13.137960 -0.584413 1.660502 0.218080 -0.828689 0.874152 9.100477 10.705891 7.117921 139.581061 0.710471 9 MT1(2-1) MT1(8-1) MT1(9-1) CE2(12-2;12-7) MT2(12-8) AICNS1 MT2(13-8) MT2(13-9) SN2 
1.290397 1.107936 17.248733 0.706987 5.361729 1.040306 343554.572021 343513.200000 12.972750 0.300745 0.059934 0.069544 2.555811 -6.837392 5.850751 10.168815 7.188583 228.181167 0.086882 7 MT1(2-1) MT1(3-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.304867 1.107936 20.129820 0.495343 6.739423 1.046030 2589746.351820 2589711.000000 5.153646 -0.185722 -0.146525 0.017743 25.932528 -14.727990 1.892408 9.848032 8.810591 253.503732 0.174335 7 MT1(2-1) MT1(3-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.295711 1.107936 5.569076 0.693789 0.982569 1.042412 4237.278791 4197.947000 14.149880 0.033276 0.452561 0.178456 -12.089365 -5.742363 4.832585 10.838570 7.098857 138.696717 0.000656 6 MT1(2-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.306365 1.107936 10.489712 0.416882 2.534390 1.046621 262468.151552 262436.200000 5.099243 0.003845 -0.275689 -0.064495 -2.013806 -11.511361 0.230903 10.469168 9.286690 391.646766 0.413465 7 MT1(2-1) MT1(3-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.327361 1.107936 2.009347 0.350417 0.211558 1.054853 461.156351 426.714100 7.676316 -0.074453 0.476291 -0.076091 0.513810 -2.061278 -10.783497 10.498328 8.481688 125.033138 0.323144 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.260000 1.260000 48187.110670 0.050062 772360.091951 1.096894 200941500000000016384.000000 200941500000000016384.000000 5.138564 0.149197 -0.006186 0.132747 0.142160 -0.006975 0.125938 7.949959 7.563574 874.366507 0.036848 3 MT1(5-4) SN1 SN2 
1.280710 1.260000 50.062024 0.372383 25.757801 1.105864 134555941.003171 134555900.000000 15.489860 -0.282403 -0.290630 -0.068858 -2.576805 -0.861189 -0.783421 10.763843 6.834645 223.338391 0.112801 4 MT1(2-1) SN1 CE2(13-3;13-7) SN2 
1.315796 1.107936 22.943532 0.861244 8.182234 1.050328 112426.778515 112389.400000 9.486899 -0.035391 0.059106 -0.017911 3.906814 2.751933 -4.383796 10.278726 7.885381 88.168970 0.227981 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.341945 1.107936 0.876238 0.357072 0.060741 1.060524 46.109171 14.883710 3.857252 -0.211571 -0.236165 -0.090086 -21.897001 1.024864 -11.766080 10.374569 9.577511 146.429072 0.212727 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-4;13-7) MT2(13-8) MT2(13-9) SN2 
1.314483 1.107936 1.893442 0.856251 0.194034 1.049813 41.210728 5.825193 9.951215 -0.422619 -0.094467 0.143296 1.024728 -16.999705 -7.336467 10.780595 8.029257 129.617687 0.002726 6 MT1(2-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.322708 1.107936 1.674178 0.311801 0.161052 1.053035 266.452675 229.187700 12.029770 0.106658 -0.667961 -0.196953 -4.576057 2.246295 -2.239367 10.847772 7.499475 57.698949 0.000169 5 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) SN2 
1.327229 1.107936 0.952811 0.372180 0.069083 1.054801 54.591699 20.228070 9.587708 -0.045169 -0.564443 -0.036154 -9.841236 -18.196414 -1.770655 10.935706 8.160110 253.781701 0.652165 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.260272 1.107936 1.836334 0.323009 0.187431 1.028261 385.343440 347.346600 12.189860 1.594285 -1.012941 0.140591 1.092108 3.578044 3.102274 10.723188 7.331457 40.256817 0.109771 9 MT1(2-1) MT1(8-1) MT1(9-1) CE2(12-2;12-7) MT2(12-8) AICNS1 MT2(13-8) MT2(13-9) SN2 
1.319750 1.107936 7.176691 0.663946 1.430257 1.051878 14591.565372 14554.240000 10.612590 0.045192 -0.088213 -0.003415 1.071016 -1.541655 -6.634958 10.510252 7.698846 121.798641 0.446434 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.310546 1.107936 3.262159 0.096639 0.439147 1.048266 4732.347875 4689.336000 13.819560 0.044496 0.135173 -0.137109 -1.936739 -0.259301 -2.883784 10.041288 6.916192 433.997348 0.825652 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.260329 1.080542 5.370404 0.761210 0.942856 1.015313 1969.988509 1927.940000 16.005110 1.849339 0.162638 -0.905669 -2.628227 -7.839421 -10.222276 10.667376 6.532946 38.033044 0.048594 8 MT1(2-1) MT1(8-1) MT1(9-1) CE2(12-2;12-7) MT2(12-8) AICNS1 MT2(13-8) SN2 
1.260000 1.260000 75261.614345 0.513930 1507591.882020 1.096894 403944400000000000000.000000 403944400000000000000.000000 4.841794 0.685845 0.065458 0.170491 0.681546 0.065385 0.170104 8.053494 7.666121 8956.052628 0.112279 2 SN1 SN2 
1.320298 1.107936 2.634874 0.095550 0.318140 1.052092 2013.410758 1974.680000 7.593309 0.096482 0.006456 -0.024591 1.853581 -4.321040 -0.259715 9.706202 8.067800 79.217725 0.163118 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.293275 1.107936 6.135584 0.802977 1.136822 1.041447 1761.418138 1721.720000 11.514450 -0.008951 0.076113 -0.028270 10.120941 -15.783165 2.046721 10.221756 7.411985 146.388850 0.485475 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.331418 1.107936 1.131815 0.334073 0.089361 1.056434 80.323923 44.737020 5.240110 -0.110792 -0.013852 0.047468 -17.806367 4.278960 13.280170 9.853671 8.727375 190.375830 0.736477 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.320327 1.107936 1.509469 0.127372 0.137947 1.052104 246.321760 207.191600 13.927550 0.452567 -0.280199 -0.334078 5.436706 -2.424188 -0.163807 10.834516 7.121532 133.331157 0.378624 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.334234 1.107936 3.292178 0.727059 0.443058 1.057530 385.232523 353.930800 4.593232 0.263439 0.311589 0.259407 6.686485 -6.352960 1.440535 10.510999 9.422310 86.991860 0.137523 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.301591 1.113830 60.799966 0.905459 35.357564 1.047557 1673857.660165 1673822.000000 3.705059 -0.033185 -0.148082 0.105137 -7.623686 13.494464 12.334836 9.568211 8.762552 288.586702 0.116837 6 MT1(2-1) MT1(3-1) MT1(4-1) SN1 CE2(13-5;13-8) SN2 
1.260000 1.260000 74850.090021 0.041717 1495243.717468 1.096894 1173092000000000000000.000000 1173092000000000000000.000000 2.269026 0.002764 -0.009037 0.009133 -0.002767 -0.004853 0.004934 7.798910 7.629558 1486.667797 0.164325 3 MT1(6-4) SN1 SN2 
1.386084 1.170897 0.269736 0.631806 0.010155 1.108254 18.485610 0.031794 2.193880 -0.056154 -0.002465 -0.020434 -5.504120 -69.602468 -22.353287 18.423786 10.712743 29.029073 0.000000 8 MT1(1-1) MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-4;13-7) CE2(13-8;13-13) SN2 
1.316745 1.107936 3.838866 0.115163 0.559888 1.050700 8833.503875 8799.573000 5.020646 0.244450 -0.024531 0.008878 7.552156 0.112259 0.011526 10.084206 9.006670 154.973710 0.247214 7 MT1(2-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.260000 1.260000 134537.902410 0.308222 3603217.467933 1.096894 8585206000000000065536.000000 8585206000000000065536.000000 1.293575 -0.143485 -0.334421 -0.218627 -0.137193 -0.263135 -0.163365 7.862300 7.767903 24834.675629 0.457830 2 SN1 SN2 
1.346608 1.107936 0.817544 0.228587 0.054690 1.062330 45.050093 15.103660 2.435558 0.004305 -0.169049 -0.034648 -9.160126 19.273048 7.066400 10.345134 10.111113 476.873204 0.844507 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-4;13-7) MT2(13-8) MT2(13-9) SN2 
1.307704 1.107936 43.894935 0.860906 21.688490 1.047148 1531639.496978 1531604.000000 3.894153 -0.069146 0.074586 0.048321 -5.068404 12.220844 -10.283894 9.626221 8.990558 319.303513 0.685554 7 MT1(2-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.294492 1.107936 21.851015 0.340322 7.638463 1.041930 6381140.994816 6381108.000000 4.449866 0.126393 0.233974 0.023621 17.670652 2.678793 -13.207532 10.142282 9.243446 234.072927 0.149409 7 MT1(2-1) MT1(3-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.315035 1.107936 5.808539 0.472968 1.042437 1.050030 19631.587811 19596.580000 4.778847 0.058515 0.120717 -0.013884 2.171021 21.210232 -21.377983 9.855553 8.912594 269.001254 0.640253 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.338375 1.107936 1.666996 0.305318 0.159503 1.059139 254.763902 224.758800 2.164835 -0.055526 0.324736 -0.001925 6.649467 -11.277189 8.716579 10.278023 10.111141 139.749330 0.080325 6 MT1(2-1) SN1 CE2(13-4;13-7) MT2(13-8) MT2(13-9) SN2 
1.260000 1.260000 72593.743883 0.357286 1428144.948773 1.096894 637971399999999967232.000000 637971399999999967232.000000 0.858723 0.134159 -0.186139 0.220504 0.129349 -0.186752 0.218307 7.727324 7.659146 11150.620664 0.260910 2 SN1 SN2 
1.365562 1.107936 0.173514 0.346661 0.005327 1.069629 28.031342 0.022951 2.769761 -0.148045 0.283375 0.142843 36.990591 12.392297 2.900343 10.814580 10.408456 631.404988 0.739368 6 MT1(2-1) MT1(3-1) SN1 CE2(13-4;13-7) CE2(13-8;13-13) SN2 
1.331818 1.107936 1.751171 0.325671 0.171966 1.056590 294.542838 262.034500 3.308865 0.158958 -0.098885 -0.035424 -3.595667 -13.002497 7.711761 10.030087 9.508485 111.279983 0.130206 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.260000 1.260000 74302.568220 0.557083 1478867.393222 1.096894 305999800000000032768.000000 305999800000000032768.000000 0.450768 0.150064 0.607530 0.054666 0.156988 0.602970 0.054551 7.741782 7.708472 8622.030636 0.172394 2 SN1 SN2 
1.281042 1.107936 31.714010 0.988182 13.393512 1.036584 175.780711 132.063700 10.308540 -0.067375 0.004595 0.014407 11.012639 -2.484154 -2.696452 9.352711 7.353053 310.624594 0.665127 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.313167 1.107936 27.743340 0.838197 10.885672 1.049296 387044.049880 387007.700000 4.993968 -0.082139 0.000719 -0.052727 -0.121691 0.966319 1.927330 9.666087 8.715337 120.541730 0.239397 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.322036 1.107936 1.436269 0.073347 0.127990 1.052772 215.110559 176.401000 13.100910 -0.178059 0.620164 0.016990 1.266905 -1.734552 -1.251571 10.742936 7.271461 90.854715 0.202461 5 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) SN2 
1.327015 1.107936 1.982602 0.342322 0.207363 1.054718 449.263965 413.936400 9.442599 0.284036 -0.237509 0.399941 0.968998 -3.956101 -0.046900 10.680086 8.105361 137.896198 0.388279 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.260288 1.107936 1.536089 0.364242 0.143396 1.028268 186.743973 151.585100 8.948734 -1.539075 -1.273801 0.617533 4.476912 -2.202728 -14.235522 10.635907 8.123664 128.399054 0.711443 9 MT1(2-1) MT1(8-1) MT1(9-1) CE2(12-2;12-7) MT2(12-8) AICNS1 MT2(13-8) MT2(13-9) SN2 
1.293873 1.107936 14.467497 0.521597 4.115709 1.041684 617082.467446 617038.500000 12.482660 -0.030226 0.086868 0.001324 0.433393 -6.431110 0.270972 9.648073 7.052581 82.795862 0.031003 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.295152 1.107936 47.688782 0.689810 24.624263 1.042191 23415805.343463 23415770.000000 8.664029 0.193395 0.239173 0.044499 -0.981709 4.076884 -4.117199 10.502795 8.273549 259.480409 0.112467 7 MT1(2-1) MT1(3-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.328816 1.107936 3.920405 0.614051 0.576387 1.055420 1893.234854 1858.991000 5.957863 0.175298 0.173782 0.068244 -10.957701 1.804676 8.525103 10.201960 8.799025 88.652247 0.018770 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.260000 1.260000 236501.890212 0.090381 8397991.292839 1.096894 114199999999999993708544.000000 114199999999999993708544.000000 0.000000 -0.002975 -0.003349 0.000230 -0.003615 -0.007851 0.000038 7.660342 7.656875 38417.518672 0.027220 2 SN1 SN2 
1.294891 1.107936 25.561531 0.631776 9.663687 1.042088 3087461.605449 3087424.000000 5.150208 0.157666 0.055921 -0.019092 -1.077180 7.439723 2.388852 9.490675 8.545257 213.460895 0.370238 7 MT1(2-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.311301 1.107936 5.051036 0.593457 0.845971 1.048563 6023.618754 5985.815000 10.519480 0.151355 -0.025858 -0.069071 9.669272 -10.371135 -1.138444 10.391904 7.705868 115.886684 0.235410 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.307715 1.107936 3.818079 0.793293 0.556383 1.047152 329.129509 292.960900 4.527649 0.097932 0.027832 -0.008045 11.189004 8.608051 0.275543 9.619946 8.809896 121.595556 0.189612 7 MT1(2-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.268660 1.107936 80.157601 0.878385 53.958910 1.031632 11741844.678561 11741790.000000 24.734280 -0.268327 0.120687 -0.042296 6.012227 -0.192462 0.597270 9.897623 5.129069 575.827537 0.639673 5 MT1(2-1) MT1(9-1) SN1 CE2(13-5;13-8) SN2 
1.260000 1.260000 28840.063430 0.570189 357616.717593 1.096894 6441640000000000000.000000 6441640000000000000.000000 3.624558 0.351418 1.213228 -0.002129 0.366474 1.229578 -0.002538 7.936409 7.663282 3449.753750 0.002100 2 SN1 SN2 
1.327945 1.107936 5.364801 0.639317 0.922839 1.055081 5482.860644 5452.027000 5.602736 -0.018152 0.413526 0.092214 2.701664 -7.470720 -5.263337 10.826961 9.330766 174.247755 0.285238 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.281052 1.107936 18.750792 0.779855 6.089003 1.036588 212129.696687 212085.900000 10.015080 0.023308 -0.063418 -0.001056 -7.480516 3.317990 2.901532 9.300275 7.382632 107.674705 0.028399 7 MT1(2-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.328360 1.107936 3.373157 0.465500 0.460059 1.055242 2297.596526 2264.903000 2.778341 -0.215306 0.134899 0.134439 14.097129 7.976118 -13.422544 9.899739 9.543672 143.083852 0.075393 7 MT1(2-1) MT1(3-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.260000 1.260000 77063.963358 0.705719 1562070.054909 1.096894 118744900000000000000.000000 118744900000000000000.000000 3.348723 -0.461771 -0.231594 -0.762021 -0.555775 -0.202972 -0.583218 8.054586 7.781703 6232.305026 0.111619 2 SN1 SN2 
1.322619 1.107936 1.045198 0.284798 0.079445 1.053000 74.300100 37.105770 12.618430 -0.650547 -0.210726 0.322251 -5.422239 -8.616072 4.232604 11.001034 7.406766 55.668798 0.001826 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.302668 1.153014 25.927731 0.772836 9.765273 1.066514 781972.190528 781940.000000 5.401246 0.211769 -0.162716 0.069584 -16.150921 -5.229269 8.605198 10.480757 8.984957 366.040205 0.300050 5 MT1(2-1) MT1(3-1) SN1 CE2(13-5;13-8) SN2 
1.286643 1.107936 15.051235 0.885095 4.373885 1.038814 11995.281932 11953.680000 9.327415 0.031340 -0.069676 -0.028945 6.728290 -11.161121 -0.800199 9.521600 7.619356 120.815094 0.148572 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.260000 1.260000 136622.504908 0.415591 3687286.312854 1.096894 6626599000000000163840.000000 6626599000000000163840.000000 6.955896 -0.121710 0.220701 -0.043131 -0.125159 0.224773 -0.043929 8.244322 7.649718 28796.540163 0.616519 2 SN1 SN2 
1.319449 1.107936 2.018236 0.295481 0.213311 1.051760 541.075832 505.319500 9.473789 -0.262002 0.277547 -0.237086 8.824530 -0.008425 2.769862 10.596793 8.073100 117.089694 0.001589 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.260000 1.260000 45510.998487 0.432980 708921.326628 1.096894 76553809999999991808.000000 76553809999999991808.000000 1.054173 -0.195221 0.086681 -0.605690 -0.189466 0.083548 -0.604146 7.737535 7.654468 12054.784701 0.699777 2 SN1 SN2 
1.329868 1.107936 15.712189 0.908004 4.623591 1.055830 6705.926352 6672.168000 7.053338 0.020064 -0.078948 -0.003161 7.222811 19.062165 10.762698 10.532959 8.639218 114.043125 0.473168 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.315328 1.107936 5.760382 0.628540 1.029438 1.050145 7989.756368 7955.948000 3.781313 0.104701 -0.070062 0.063699 6.318146 -13.641690 11.463797 9.889803 9.240326 96.533720 0.006520 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.321339 1.107936 1.720011 0.743700 0.167758 1.052500 56.558683 22.338390 5.191302 0.094426 0.022373 0.167312 1.424863 5.488698 -19.774233 10.062022 8.944695 188.166317 0.471579 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.310842 1.107936 3.143185 0.738388 0.415318 1.048383 304.273923 267.589200 3.812986 -0.056049 0.023819 -0.038915 -18.137593 -8.042222 2.858929 9.427962 8.855819 89.569204 0.009618 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.285302 1.107936 325.453363 0.982834 439.910190 1.038281 5147097.516198 5147062.000000 7.469329 -0.187886 0.258579 -0.050992 6.784470 10.922932 -2.807392 10.236787 8.440613 200.434120 0.174799 6 MT1(2-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.344625 1.107936 1.076227 0.269044 0.082636 1.061562 74.411114 42.069560 2.613634 -0.059238 -0.131605 -0.063507 3.680841 -18.877736 3.600295 9.942964 9.630584 230.688520 0.651447 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-4;13-7) MT2(13-8) MT2(13-9) SN2 
1.330353 1.107936 1.251025 0.291064 0.103868 1.056019 108.591433 74.413100 7.523541 0.380820 0.233374 0.161537 -0.581395 13.045693 -4.582356 10.521964 8.535359 90.832207 0.013014 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.328367 1.107936 1.398958 0.272172 0.122875 1.055245 158.511971 121.586000 11.454490 -0.020139 -0.009713 -0.086424 1.841143 8.282255 -1.388494 10.797686 7.518317 35.865932 0.037712 7 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-2;13-7) MT2(13-8) SN2 
1.298962 1.107936 9.178087 0.829382 2.077414 1.043699 5578.981661 5542.553000 4.349467 0.158587 0.131443 -0.064559 -13.307212 6.499450 -1.000551 9.542623 8.795149 177.652162 0.218389 8 MT1(2-1) MT1(3-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.320820 1.106541 2.095698 0.560785 0.225709 1.051622 254.023147 213.857600 15.027410 0.647458 0.149040 -0.027677 -14.869483 10.474850 -8.006243 10.849127 6.902295 78.427319 0.006199 5 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) SN2 
1.295805 1.107936 14.430770 0.441554 4.098398 1.042450 868223.659898 868188.100000 7.099764 -0.122415 0.213023 0.081015 -4.848650 -4.062589 -0.321580 10.168360 8.480122 125.745525 0.036084 7 MT1(2-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.299878 1.107936 4.965479 0.862356 0.826521 1.044061 284.815288 245.037700 10.880740 -0.088763 -0.093814 -0.120614 0.460423 16.029343 14.955930 10.086654 7.530551 141.451538 0.257076 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.280985 1.107936 176.664294 0.870487 176.094616 1.036561 332273341.188730 332273300.000000 12.765910 0.216929 -0.194757 -0.175578 3.545037 1.203895 3.040787 10.168360 7.223431 719.664794 0.758279 6 MT1(2-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.371267 1.107936 0.133878 0.380721 0.003606 1.071814 24.150306 0.007298 7.517251 -0.001745 0.065410 0.019937 21.528200 -8.670964 -43.687670 15.330510 8.609670 37.243318 0.173793 8 MT1(1-1) MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-4;13-7) CE2(13-8;13-13) SN2 
1.330433 1.107936 5.120768 0.618823 0.860155 1.056051 5259.511419 5227.112000 3.282840 -0.104460 0.283505 0.059114 -6.996508 5.055737 -9.472072 10.045029 9.501263 129.327016 0.002446 6 MT1(2-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.334564 1.107936 0.725955 0.241699 0.045875 1.057659 40.234657 9.299647 5.980917 -0.017246 0.255002 0.617063 18.533032 -10.803407 2.941363 10.913061 9.195953 91.892162 0.457483 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.327864 1.107936 2.526852 0.191705 0.298313 1.055049 1522.876583 1493.820000 3.899208 -0.118507 0.316067 0.096958 -7.859590 3.602840 10.116401 10.832356 9.977333 285.765975 0.384093 6 MT1(2-1) SN1 CE2(13-4;13-7) MT2(13-8) MT2(13-9) SN2 
1.285143 1.107936 28.538288 0.907732 11.423182 1.038217 77313.009207 77272.670000 11.894240 -0.019488 0.214057 0.139079 -10.543684 0.052596 -7.127547 10.171092 7.361511 666.529762 0.825958 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.281379 1.107936 14.612892 0.857516 4.188817 1.036718 20955.407419 20913.550000 10.364060 0.072969 -0.037978 -0.019996 10.215331 -5.251168 3.275651 9.646888 7.460518 149.394408 0.333410 8 MT1(2-1) MT1(8-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.310032 1.107936 93.353957 0.957140 67.235340 1.048064 714456.897203 714418.000000 4.158234 -0.038157 0.035842 -0.000730 7.168406 -12.774679 12.538018 9.165613 8.542354 110.272962 0.203796 7 MT1(2-1) MT1(9-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.260403 1.107936 0.959963 0.132638 0.070841 1.028314 74.985658 36.217250 13.028090 -2.010410 -0.175248 0.037727 -0.717183 -5.982249 4.333049 10.737924 7.137942 73.601081 0.537923 8 MT1(2-1) MT1(8-1) MT1(9-1) CE2(12-2;12-7) MT2(12-8) AICNS1 MT2(13-8) SN2 
1.306022 1.107936 103.019349 0.996439 78.007646 1.046485 270.153842 236.563200 2.895970 0.187513 0.092334 -0.080083 -23.638969 -0.611462 -3.061731 9.760801 9.404044 239.811411 0.161090 7 MT1(2-1) MT1(3-1) SN1 CE2(13-3;13-7) MT2(13-8) MT2(13-9) SN2 
1.326149 1.107936 0.873479 0.428538 0.060651 1.054380 49.681770 11.815080 11.244470 0.480894 0.112051 0.241072 12.577503 -3.152453 -0.591622 10.529207 7.605247 105.611135 0.251555 6 MT1(2-1) SN1 CE2(13-2;13-7) MT2(13-8) MT2(13-9) SN2 
1.260000 1.260000 12423.937763 0.058914 101114.257371 1.096894 884809700000000000.000000 884809700000000000.000000 6.221015 0.740730 -1.282679 0.533988 0.751720 -1.281609 0.551454 8.239934 7.706138 4194.629535 0.643730 2 SN1 SN2 
