# From PhysRevD.93.112004, Figure 3
# Digitized with: https://apps.automeris.io/wpd/
#
1.0015326248598813 131.5658693065799
1.1933642383884908 152.54580453135972
1.4534257024287027 179.06555296923756
1.8494238335139657 215.44346900318777
2.252472249703943 256.03531167897637
2.897747926542162 311.87165404930295
3.647118376385147 375.2296849840637
4.441909198817946 440.46253017946
6.102526994615127 563.6428679932816
7.514274681519829 669.8391835686463
9.457499399845698 805.919815337595
12.711724049729755 1018.6667448445609
21.50397092609708 1530.1674376267833
29.868913122526536 2006.9821382239918
40.146193310172144 2505.699864680233
56.37585227733501 3206.447226017882
70.95281773901503 3672.200387997403
90.77606368914367 4103.166527707749
112.38541960770138 4584.710466544708
122.67272680846297 4641.588833612773
133.90267371384292 4757.471237747681
147.76734572589868 4757.471237747691
161.29218960154114 4757.471237747681
174.13556533102596 4641.588833612763
185.95201977981193 4418.223255932031
199.6587356072558 4154.070813508864
212.0464088497563 4052.886026726212
223.9717099411494 3905.7112608506973
236.56421245678052 3672.200387997403
249.85921856737383 3327.272368549947
263.8917409570562 2834.5007285829543
275.67986238500305 2444.6660696557256
294.3653178504016 2057.0886693214893
314.32878101415804 1841.0273525621594
339.34074950799175 1647.6595119256451
366.3295644912403 1386.4395448329412
389.0097404653252 1096.8838509781742
415.34620774119963 815.9181354973292
438.64383486785624 622.073978103254
470.89045652936 429.7337513013968
494.5745455879929 311.87165404930295
542.6299789291116 181.2870577568026
563.7502609306761 145.2048954217091
608.5246266746249 102.81303813237791
646.1664256708954 74.61474032019927
678.6762088160241 55.50224825389079
716.7235523567791 40.27977303150154
765.1569600227946 24.59783709796652
794.8802056135922 17.416619158620684
816.8154269412038 13.610334801343654
839.3313633273679 10.12406097938595
